2026-08-12T00:34:13.680815+0000 | MainThread INFO | __main__:setup_logger:65 | Logger set up with level INFO, log will be saved to logs/20260812003413_._PromeFuzz.py_-F_database_sqlite3_latest_lib.toml_generate_--pool-size_1.log
2026-08-12T01:27:16.173319+0000 | MainThread WARNING | src.generator.driver:check_actual_targets_ast:436 | Function in fuzz driver does not exist in API collection: fuzz_u64 at /promefuzz/database/sqlite3/latest/out/tmp/postprocessing/postprocessing_85.c:31:17
2026-08-12T01:27:16.173620+0000 | MainThread WARNING | src.generator.driver:check_actual_targets_ast:436 | Function in fuzz driver does not exist in API collection: fuzz_u8 at /promefuzz/database/sqlite3/latest/out/tmp/postprocessing/postprocessing_85.c:18:16
2026-08-12T01:27:16.173910+0000 | MainThread WARNING | src.generator.driver:check_actual_targets_ast:436 | Function in fuzz driver does not exist in API collection: fuzz_double at /promefuzz/database/sqlite3/latest/out/tmp/postprocessing/postprocessing_85.c:45:15
2026-08-12T01:27:16.174197+0000 | MainThread WARNING | src.generator.driver:check_actual_targets_ast:436 | Function in fuzz driver does not exist in API collection: fuzz_i32 at /promefuzz/database/sqlite3/latest/out/tmp/postprocessing/postprocessing_85.c:37:16
2026-08-12T01:27:16.174472+0000 | MainThread WARNING | src.generator.driver:check_actual_targets_ast:436 | Function in fuzz driver does not exist in API collection: fuzz_i64 at /promefuzz/database/sqlite3/latest/out/tmp/postprocessing/postprocessing_85.c:41:16
2026-08-12T01:27:16.174745+0000 | MainThread WARNING | src.generator.driver:check_actual_targets_ast:436 | Function in fuzz driver does not exist in API collection: fuzz_u64 at /promefuzz/database/sqlite3/latest/out/tmp/postprocessing/postprocessing_85.c:31:17
2026-08-12T01:27:16.175030+0000 | MainThread WARNING | src.generator.driver:check_actual_targets_ast:436 | Function in fuzz driver does not exist in API collection: fuzz_u32 at /promefuzz/database/sqlite3/latest/out/tmp/postprocessing/postprocessing_85.c:22:17
2026-08-12T01:27:16.175302+0000 | MainThread WARNING | src.generator.driver:check_actual_targets_ast:436 | Function in fuzz driver does not exist in API collection: fuzz_double at /promefuzz/database/sqlite3/latest/out/tmp/postprocessing/postprocessing_85.c:45:15
2026-08-12T01:27:16.175570+0000 | MainThread WARNING | src.generator.driver:check_actual_targets_ast:436 | Function in fuzz driver does not exist in API collection: fuzz_u32 at /promefuzz/database/sqlite3/latest/out/tmp/postprocessing/postprocessing_85.c:22:17
2026-08-12T01:27:16.175838+0000 | MainThread WARNING | src.generator.driver:check_actual_targets_ast:436 | Function in fuzz driver does not exist in API collection: fuzz_i64 at /promefuzz/database/sqlite3/latest/out/tmp/postprocessing/postprocessing_85.c:41:16
2026-08-12T01:27:16.176106+0000 | MainThread WARNING | src.generator.driver:check_actual_targets_ast:436 | Function in fuzz driver does not exist in API collection: fuzz_u64 at /promefuzz/database/sqlite3/latest/out/tmp/postprocessing/postprocessing_85.c:31:17
2026-08-12T01:27:16.176501+0000 | MainThread INFO | src.generator.worker:san_success:187 | Fuzz driver 85 tests the following functions: 
sqlite3_open at sqlite3.c:155676:16 in sqlite3.h, sqlite3_close at sqlite3.c:153535:16 in sqlite3.h, sqlite3_create_function at sqlite3.c:154229:16 in sqlite3.h, sqlite3_close at sqlite3.c:153535:16 in sqlite3.h, sqlite3_exec at sqlite3.c:113957:16 in sqlite3.h, sqlite3_exec at sqlite3.c:113957:16 in sqlite3.h, sqlite3_exec at sqlite3.c:113957:16 in sqlite3.h, sqlite3_free at sqlite3.c:15815:17 in sqlite3.h, sqlite3_prepare_v2 at sqlite3.c:119067:16 in sqlite3.h, sqlite3_step at sqlite3.c:72655:16 in sqlite3.h, sqlite3_finalize at sqlite3.c:72005:16 in sqlite3.h, sqlite3_close at sqlite3.c:153535:16 in sqlite3.h, sqlite3_user_data at sqlite3.c:72704:18 in sqlite3.h, sqlite3_result_double at sqlite3.c:72328:17 in sqlite3.h, sqlite3_result_int at sqlite3.c:72344:17 in sqlite3.h, sqlite3_result_int64 at sqlite3.c:72348:17 in sqlite3.h, sqlite3_result_zeroblob64 at sqlite3.c:72436:16 in sqlite3.h, sqlite3_result_subtype at sqlite3.c:72368:17 in sqlite3.h, sqlite3_result_double at sqlite3.c:72328:17 in sqlite3.h, sqlite3_result_subtype at sqlite3.c:72368:17 in sqlite3.h, sqlite3_result_int64 at sqlite3.c:72348:17 in sqlite3.h, sqlite3_result_zeroblob64 at sqlite3.c:72436:16 in sqlite3.h
2026-08-12T01:27:16.205663+0000 | MainThread SUCCESS | src.generator.worker:san_success:205 | Fuzz driver 85 has been successfully generated and sanitized, saved to /promefuzz/database/sqlite3/latest/out/fuzz_driver
2026-08-12T01:27:16.206020+0000 | MainThread INFO | src.generator.scheduler:schedule_normal:454 | Scheduling new function set...
2026-08-12T01:27:16.214057+0000 | MainThread INFO | src.generator.scheduler:schedule_normal:542 | New function set scheduled, id 85: 
sqlite3_total_changes at sqlite3.c:153360:16 in sqlite3.h
sqlite3_preupdate_depth at sqlite3.c:73800:16 in sqlite3.h
sqlite3_context_db_handle at sqlite3.c:72719:21 in sqlite3.h
sqlite3_set_last_insert_rowid at sqlite3.c:153320:17 in sqlite3.h
sqlite3_last_insert_rowid at sqlite3.c:153307:25 in sqlite3.h
sqlite3_total_changes64 at sqlite3.c:153351:26 in sqlite3.h
2026-08-12T01:27:16.240313+0000 | MainThread INFO | src.generator.generator:generate:102 | Generating fuzz driver for function set 85, remaining rounds: 1
2026-08-12T01:27:35.590853+0000 | MainThread INFO | src.generator.generator:generate:136 | New fuzz driver generated, ID 86
2026-08-12T01:27:35.617720+0000 | MainThread INFO | src.generator.sanitizer:sanitize:149 | Sanitizing fuzz driver 86, remaining rounds: 4
2026-08-12T01:27:36.945986+0000 | MainThread INFO | src.generator.sanitizer:sanitize:156 | Sanitization of fuzz driver 86 succeeded
2026-08-12T01:27:37.005742+0000 | MainThread WARNING | src.generator.driver:check_actual_targets_ast:436 | Function in fuzz driver does not exist in API collection: exec_sql at /promefuzz/database/sqlite3/latest/out/tmp/postprocessing/postprocessing_86.c:54:13
2026-08-12T01:27:37.006196+0000 | MainThread WARNING | src.generator.driver:check_actual_targets_ast:436 | Function in fuzz driver does not exist in API collection: exec_sql at /promefuzz/database/sqlite3/latest/out/tmp/postprocessing/postprocessing_86.c:54:13
2026-08-12T01:27:37.006563+0000 | MainThread WARNING | src.generator.driver:check_actual_targets_ast:436 | Function in fuzz driver does not exist in API collection: exec_sql at /promefuzz/database/sqlite3/latest/out/tmp/postprocessing/postprocessing_86.c:54:13
2026-08-12T01:27:37.006885+0000 | MainThread WARNING | src.generator.driver:check_actual_targets_ast:436 | Function in fuzz driver does not exist in API collection: exec_sql at /promefuzz/database/sqlite3/latest/out/tmp/postprocessing/postprocessing_86.c:54:13
2026-08-12T01:27:37.007189+0000 | MainThread WARNING | src.generator.driver:check_actual_targets_ast:436 | Function in fuzz driver does not exist in API collection: exec_sql at /promefuzz/database/sqlite3/latest/out/tmp/postprocessing/postprocessing_86.c:54:13
2026-08-12T01:27:37.007488+0000 | MainThread WARNING | src.generator.driver:check_actual_targets_ast:436 | Function in fuzz driver does not exist in API collection: exec_sql at /promefuzz/database/sqlite3/latest/out/tmp/postprocessing/postprocessing_86.c:54:13
2026-08-12T01:27:37.007782+0000 | MainThread WARNING | src.generator.driver:check_actual_targets_ast:436 | Function in fuzz driver does not exist in API collection: exec_sql at /promefuzz/database/sqlite3/latest/out/tmp/postprocessing/postprocessing_86.c:54:13
2026-08-12T01:27:37.008059+0000 | MainThread WARNING | src.generator.driver:check_actual_targets_ast:436 | Function in fuzz driver does not exist in API collection: exec_sql at /promefuzz/database/sqlite3/latest/out/tmp/postprocessing/postprocessing_86.c:54:13
2026-08-12T01:27:37.008335+0000 | MainThread WARNING | src.generator.driver:check_actual_targets_ast:436 | Function in fuzz driver does not exist in API collection: exec_sql at /promefuzz/database/sqlite3/latest/out/tmp/postprocessing/postprocessing_86.c:54:13
2026-08-12T01:27:37.008608+0000 | MainThread WARNING | src.generator.driver:check_actual_targets_ast:436 | Function in fuzz driver does not exist in API collection: exec_sql at /promefuzz/database/sqlite3/latest/out/tmp/postprocessing/postprocessing_86.c:54:13
2026-08-12T01:27:37.008910+0000 | MainThread WARNING | src.generator.driver:check_actual_targets_ast:436 | Function in fuzz driver does not exist in API collection: exec_sql at /promefuzz/database/sqlite3/latest/out/tmp/postprocessing/postprocessing_86.c:54:13
2026-08-12T01:27:37.009400+0000 | MainThread INFO | src.generator.worker:san_success:187 | Fuzz driver 86 tests the following functions: 
sqlite3_malloc64 at sqlite3.c:15744:18 in sqlite3.h, sqlite3_exec at sqlite3.c:113957:16 in sqlite3.h, sqlite3_free at sqlite3.c:15815:17 in sqlite3.h, sqlite3_prepare_v2 at sqlite3.c:119067:16 in sqlite3.h, sqlite3_step at sqlite3.c:72655:16 in sqlite3.h, sqlite3_finalize at sqlite3.c:72005:16 in sqlite3.h, sqlite3_finalize at sqlite3.c:72005:16 in sqlite3.h, sqlite3_free at sqlite3.c:15815:17 in sqlite3.h, sqlite3_set_last_insert_rowid at sqlite3.c:153320:17 in sqlite3.h, sqlite3_last_insert_rowid at sqlite3.c:153307:25 in sqlite3.h, sqlite3_total_changes at sqlite3.c:153360:16 in sqlite3.h, sqlite3_total_changes64 at sqlite3.c:153351:26 in sqlite3.h, sqlite3_preupdate_depth at sqlite3.c:73800:16 in sqlite3.h, sqlite3_close at sqlite3.c:153535:16 in sqlite3.h, sqlite3_context_db_handle at sqlite3.c:72719:21 in sqlite3.h, sqlite3_total_changes at sqlite3.c:153360:16 in sqlite3.h, sqlite3_total_changes64 at sqlite3.c:153351:26 in sqlite3.h, sqlite3_last_insert_rowid at sqlite3.c:153307:25 in sqlite3.h, sqlite3_preupdate_depth at sqlite3.c:73800:16 in sqlite3.h, sqlite3_result_null at sqlite3.c:72352:17 in sqlite3.h, sqlite3_preupdate_depth at sqlite3.c:73800:16 in sqlite3.h, sqlite3_total_changes at sqlite3.c:153360:16 in sqlite3.h, sqlite3_total_changes64 at sqlite3.c:153351:26 in sqlite3.h, sqlite3_last_insert_rowid at sqlite3.c:153307:25 in sqlite3.h, sqlite3_exec at sqlite3.c:113957:16 in sqlite3.h, sqlite3_free at sqlite3.c:15815:17 in sqlite3.h, sqlite3_open at sqlite3.c:155676:16 in sqlite3.h, sqlite3_close at sqlite3.c:153535:16 in sqlite3.h, sqlite3_extended_result_codes at sqlite3.c:156064:16 in sqlite3.h, sqlite3_busy_timeout at sqlite3.c:154020:16 in sqlite3.h, sqlite3_create_function at sqlite3.c:154229:16 in sqlite3.h, sqlite3_preupdate_hook at sqlite3.c:154525:18 in sqlite3.h, sqlite3_total_changes at sqlite3.c:153360:16 in sqlite3.h, sqlite3_total_changes64 at sqlite3.c:153351:26 in sqlite3.h, sqlite3_last_insert_rowid at sqlite3.c:153307:25 in sqlite3.h, sqlite3_set_last_insert_rowid at sqlite3.c:153320:17 in sqlite3.h, sqlite3_close at sqlite3.c:153535:16 in sqlite3.h
2026-08-12T01:27:37.038289+0000 | MainThread SUCCESS | src.generator.worker:san_success:205 | Fuzz driver 86 has been successfully generated and sanitized, saved to /promefuzz/database/sqlite3/latest/out/fuzz_driver
2026-08-12T01:27:37.038647+0000 | MainThread INFO | src.generator.scheduler:schedule_normal:454 | Scheduling new function set...
2026-08-12T01:27:37.047398+0000 | MainThread INFO | src.generator.scheduler:schedule_normal:542 | New function set scheduled, id 86: 
sqlite3_prepare_v3 at sqlite3.c:119085:16 in sqlite3.h
sqlite3_prepare at sqlite3.c:119055:16 in sqlite3.h
sqlite3_column_database_name at sqlite3.c:73182:24 in sqlite3.h
sqlite3_column_origin_name at sqlite3.c:73210:24 in sqlite3.h
sqlite3_column_table_name at sqlite3.c:73196:24 in sqlite3.h
sqlite3_column_name at sqlite3.c:73143:24 in sqlite3.h
2026-08-12T01:27:37.073477+0000 | MainThread INFO | src.generator.generator:generate:102 | Generating fuzz driver for function set 86, remaining rounds: 1
2026-08-12T01:27:58.410520+0000 | MainThread INFO | src.generator.generator:generate:136 | New fuzz driver generated, ID 87
2026-08-12T01:27:58.437181+0000 | MainThread INFO | src.generator.sanitizer:sanitize:149 | Sanitizing fuzz driver 87, remaining rounds: 4
2026-08-12T01:27:59.780189+0000 | MainThread INFO | src.generator.sanitizer:sanitize:156 | Sanitization of fuzz driver 87 succeeded
2026-08-12T01:27:59.838063+0000 | MainThread WARNING | src.generator.driver:check_actual_targets_ast:436 | Function in fuzz driver does not exist in API collection: inspect_stmt at /promefuzz/database/sqlite3/latest/out/tmp/postprocessing/postprocessing_87.c:29:13
2026-08-12T01:27:59.838499+0000 | MainThread WARNING | src.generator.driver:check_actual_targets_ast:436 | Function in fuzz driver does not exist in API collection: inspect_stmt at /promefuzz/database/sqlite3/latest/out/tmp/postprocessing/postprocessing_87.c:29:13
2026-08-12T01:27:59.838860+0000 | MainThread WARNING | src.generator.driver:check_actual_targets_ast:436 | Function in fuzz driver does not exist in API collection: inspect_stmt at /promefuzz/database/sqlite3/latest/out/tmp/postprocessing/postprocessing_87.c:29:13
2026-08-12T01:27:59.839169+0000 | MainThread WARNING | src.generator.driver:check_actual_targets_ast:436 | Function in fuzz driver does not exist in API collection: inspect_stmt at /promefuzz/database/sqlite3/latest/out/tmp/postprocessing/postprocessing_87.c:29:13
2026-08-12T01:27:59.839463+0000 | MainThread WARNING | src.generator.driver:check_actual_targets_ast:436 | Function in fuzz driver does not exist in API collection: inspect_stmt at /promefuzz/database/sqlite3/latest/out/tmp/postprocessing/postprocessing_87.c:29:13
2026-08-12T01:27:59.839753+0000 | MainThread WARNING | src.generator.driver:check_actual_targets_ast:436 | Function in fuzz driver does not exist in API collection: inspect_stmt at /promefuzz/database/sqlite3/latest/out/tmp/postprocessing/postprocessing_87.c:29:13
2026-08-12T01:27:59.840036+0000 | MainThread WARNING | src.generator.driver:check_actual_targets_ast:436 | Function in fuzz driver does not exist in API collection: write_dummy_file at /promefuzz/database/sqlite3/latest/out/tmp/postprocessing/postprocessing_87.c:12:13
2026-08-12T01:27:59.840311+0000 | MainThread WARNING | src.generator.driver:check_actual_targets_ast:436 | Function in fuzz driver does not exist in API collection: exec_sql at /promefuzz/database/sqlite3/latest/out/tmp/postprocessing/postprocessing_87.c:21:13
2026-08-12T01:27:59.840587+0000 | MainThread WARNING | src.generator.driver:check_actual_targets_ast:436 | Function in fuzz driver does not exist in API collection: exec_sql at /promefuzz/database/sqlite3/latest/out/tmp/postprocessing/postprocessing_87.c:21:13
2026-08-12T01:27:59.840891+0000 | MainThread WARNING | src.generator.driver:check_actual_targets_ast:436 | Function in fuzz driver does not exist in API collection: exec_sql at /promefuzz/database/sqlite3/latest/out/tmp/postprocessing/postprocessing_87.c:21:13
2026-08-12T01:27:59.841171+0000 | MainThread WARNING | src.generator.driver:check_actual_targets_ast:436 | Function in fuzz driver does not exist in API collection: exec_sql at /promefuzz/database/sqlite3/latest/out/tmp/postprocessing/postprocessing_87.c:21:13
2026-08-12T01:27:59.841445+0000 | MainThread WARNING | src.generator.driver:check_actual_targets_ast:436 | Function in fuzz driver does not exist in API collection: exec_sql at /promefuzz/database/sqlite3/latest/out/tmp/postprocessing/postprocessing_87.c:21:13
2026-08-12T01:27:59.841838+0000 | MainThread INFO | src.generator.worker:san_success:187 | Fuzz driver 87 tests the following functions: 
sqlite3_prepare at sqlite3.c:119055:16 in sqlite3.h, sqlite3_step at sqlite3.c:72655:16 in sqlite3.h, sqlite3_reset at sqlite3.c:72032:16 in sqlite3.h, sqlite3_finalize at sqlite3.c:72005:16 in sqlite3.h, sqlite3_prepare_v3 at sqlite3.c:119085:16 in sqlite3.h, sqlite3_step at sqlite3.c:72655:16 in sqlite3.h, sqlite3_reset at sqlite3.c:72032:16 in sqlite3.h, sqlite3_step at sqlite3.c:72655:16 in sqlite3.h, sqlite3_finalize at sqlite3.c:72005:16 in sqlite3.h, sqlite3_close at sqlite3.c:153535:16 in sqlite3.h, sqlite3_exec at sqlite3.c:113957:16 in sqlite3.h, sqlite3_free at sqlite3.c:15815:17 in sqlite3.h, sqlite3_column_count at sqlite3.c:72903:16 in sqlite3.h, sqlite3_column_name at sqlite3.c:73143:24 in sqlite3.h, sqlite3_column_database_name at sqlite3.c:73182:24 in sqlite3.h, sqlite3_column_table_name at sqlite3.c:73196:24 in sqlite3.h, sqlite3_column_origin_name at sqlite3.c:73210:24 in sqlite3.h, sqlite3_open at sqlite3.c:155676:16 in sqlite3.h, sqlite3_close at sqlite3.c:153535:16 in sqlite3.h, sqlite3_close at sqlite3.c:153535:16 in sqlite3.h
2026-08-12T01:27:59.868450+0000 | MainThread SUCCESS | src.generator.worker:san_success:205 | Fuzz driver 87 has been successfully generated and sanitized, saved to /promefuzz/database/sqlite3/latest/out/fuzz_driver
2026-08-12T01:27:59.868803+0000 | MainThread INFO | src.generator.scheduler:schedule_normal:454 | Scheduling new function set...
2026-08-12T01:27:59.878932+0000 | MainThread INFO | src.generator.scheduler:schedule_normal:542 | New function set scheduled, id 87: 
sqlite3_stmt_readonly at sqlite3.c:73571:16 in sqlite3.h
sqlite3_stmt_isexplain at sqlite3.c:73579:16 in sqlite3.h
sqlite3_column_blob at sqlite3.c:73016:24 in sqlite3.h
sqlite3_column_count at sqlite3.c:72903:16 in sqlite3.h
sqlite3_column_name at sqlite3.c:73143:24 in sqlite3.h
sqlite3_column_bytes at sqlite3.c:73026:16 in sqlite3.h
2026-08-12T01:27:59.904971+0000 | MainThread INFO | src.generator.generator:generate:102 | Generating fuzz driver for function set 87, remaining rounds: 1
2026-08-12T01:28:20.842487+0000 | MainThread INFO | src.generator.generator:generate:136 | New fuzz driver generated, ID 88
2026-08-12T01:28:20.869174+0000 | MainThread INFO | src.generator.sanitizer:sanitize:149 | Sanitizing fuzz driver 88, remaining rounds: 4
2026-08-12T01:28:22.203004+0000 | MainThread INFO | src.generator.sanitizer:sanitize:156 | Sanitization of fuzz driver 88 succeeded
2026-08-12T01:28:22.264262+0000 | MainThread WARNING | src.generator.driver:check_actual_targets_ast:436 | Function in fuzz driver does not exist in API collection: make_sql_from_data at /promefuzz/database/sqlite3/latest/out/tmp/postprocessing/postprocessing_88.c:33:14
2026-08-12T01:28:22.264706+0000 | MainThread WARNING | src.generator.driver:check_actual_targets_ast:436 | Function in fuzz driver does not exist in API collection: exercise_stmt at /promefuzz/database/sqlite3/latest/out/tmp/postprocessing/postprocessing_88.c:50:13
2026-08-12T01:28:22.265060+0000 | MainThread WARNING | src.generator.driver:check_actual_targets_ast:436 | Function in fuzz driver does not exist in API collection: consume_range at /promefuzz/database/sqlite3/latest/out/tmp/postprocessing/postprocessing_88.c:28:12
2026-08-12T01:28:22.265346+0000 | MainThread WARNING | src.generator.driver:check_actual_targets_ast:436 | Function in fuzz driver does not exist in API collection: exercise_stmt at /promefuzz/database/sqlite3/latest/out/tmp/postprocessing/postprocessing_88.c:50:13
2026-08-12T01:28:22.265614+0000 | MainThread WARNING | src.generator.driver:check_actual_targets_ast:436 | Function in fuzz driver does not exist in API collection: consume_u8 at /promefuzz/database/sqlite3/latest/out/tmp/postprocessing/postprocessing_88.c:12:12
2026-08-12T01:28:22.265882+0000 | MainThread WARNING | src.generator.driver:check_actual_targets_ast:436 | Function in fuzz driver does not exist in API collection: consume_u32 at /promefuzz/database/sqlite3/latest/out/tmp/postprocessing/postprocessing_88.c:20:17
2026-08-12T01:28:22.266137+0000 | MainThread WARNING | src.generator.driver:check_actual_targets_ast:436 | Function in fuzz driver does not exist in API collection: consume_range at /promefuzz/database/sqlite3/latest/out/tmp/postprocessing/postprocessing_88.c:28:12
2026-08-12T01:28:22.266389+0000 | MainThread WARNING | src.generator.driver:check_actual_targets_ast:436 | Function in fuzz driver does not exist in API collection: consume_range at /promefuzz/database/sqlite3/latest/out/tmp/postprocessing/postprocessing_88.c:28:12
2026-08-12T01:28:22.266815+0000 | MainThread INFO | src.generator.worker:san_success:187 | Fuzz driver 88 tests the following functions: 
sqlite3_reset at sqlite3.c:72032:16 in sqlite3.h, sqlite3_stmt_readonly at sqlite3.c:73571:16 in sqlite3.h, sqlite3_stmt_isexplain at sqlite3.c:73579:16 in sqlite3.h, sqlite3_column_count at sqlite3.c:72903:16 in sqlite3.h, sqlite3_column_name at sqlite3.c:73143:24 in sqlite3.h, sqlite3_finalize at sqlite3.c:72005:16 in sqlite3.h, sqlite3_open at sqlite3.c:155676:16 in sqlite3.h, sqlite3_close at sqlite3.c:153535:16 in sqlite3.h, sqlite3_exec at sqlite3.c:113957:16 in sqlite3.h, sqlite3_close at sqlite3.c:153535:16 in sqlite3.h, sqlite3_prepare_v2 at sqlite3.c:119067:16 in sqlite3.h, sqlite3_prepare_v2 at sqlite3.c:119067:16 in sqlite3.h, sqlite3_close at sqlite3.c:153535:16 in sqlite3.h, sqlite3_stmt_isexplain at sqlite3.c:73579:16 in sqlite3.h, sqlite3_stmt_readonly at sqlite3.c:73571:16 in sqlite3.h, sqlite3_stmt_isexplain at sqlite3.c:73579:16 in sqlite3.h, sqlite3_column_count at sqlite3.c:72903:16 in sqlite3.h, sqlite3_column_name at sqlite3.c:73143:24 in sqlite3.h, sqlite3_step at sqlite3.c:72655:16 in sqlite3.h, sqlite3_column_count at sqlite3.c:72903:16 in sqlite3.h, sqlite3_column_name at sqlite3.c:73143:24 in sqlite3.h, sqlite3_column_blob at sqlite3.c:73016:24 in sqlite3.h, sqlite3_column_bytes at sqlite3.c:73026:16 in sqlite3.h, sqlite3_column_bytes at sqlite3.c:73026:16 in sqlite3.h, sqlite3_column_blob at sqlite3.c:73016:24 in sqlite3.h, sqlite3_column_bytes at sqlite3.c:73026:16 in sqlite3.h, sqlite3_column_blob at sqlite3.c:73016:24 in sqlite3.h, sqlite3_column_bytes at sqlite3.c:73026:16 in sqlite3.h, sqlite3_column_blob at sqlite3.c:73016:24 in sqlite3.h, sqlite3_column_bytes at sqlite3.c:73026:16 in sqlite3.h
2026-08-12T01:28:22.293428+0000 | MainThread SUCCESS | src.generator.worker:san_success:205 | Fuzz driver 88 has been successfully generated and sanitized, saved to /promefuzz/database/sqlite3/latest/out/fuzz_driver
2026-08-12T01:28:22.293777+0000 | MainThread INFO | src.generator.scheduler:schedule_normal:454 | Scheduling new function set...
2026-08-12T01:28:22.302719+0000 | MainThread INFO | src.generator.scheduler:schedule_normal:542 | New function set scheduled, id 88: 
sqlite3_filename_wal at sqlite3.c:156728:24 in sqlite3.h
sqlite3_filename_journal at sqlite3.c:156719:24 in sqlite3.h
sqlite3_filename_database at sqlite3.c:156716:24 in sqlite3.h
sqlite3_free_filename at sqlite3.c:156643:17 in sqlite3.h
sqlite3_uri_parameter at sqlite3.c:156661:24 in sqlite3.h
sqlite3_create_filename at sqlite3.c:156607:18 in sqlite3.h
2026-08-12T01:28:22.328678+0000 | MainThread INFO | src.generator.generator:generate:102 | Generating fuzz driver for function set 88, remaining rounds: 1
2026-08-12T01:28:42.510183+0000 | MainThread INFO | src.generator.generator:generate:136 | New fuzz driver generated, ID 89
2026-08-12T01:28:42.536938+0000 | MainThread INFO | src.generator.sanitizer:sanitize:149 | Sanitizing fuzz driver 89, remaining rounds: 4
2026-08-12T01:28:43.167926+0000 | MainThread INFO | src.generator.sanitizer:sanitize:178 | ASan error detected in fuzz driver 89, fixing...
2026-08-12T01:29:02.698781+0000 | MainThread INFO | src.generator.sanitizer:sanitize:149 | Sanitizing fuzz driver 89, remaining rounds: 3
2026-08-12T01:29:03.340868+0000 | MainThread INFO | src.generator.sanitizer:sanitize:178 | ASan error detected in fuzz driver 89, fixing...
2026-08-12T01:29:21.470087+0000 | MainThread INFO | src.generator.sanitizer:sanitize:149 | Sanitizing fuzz driver 89, remaining rounds: 2
2026-08-12T01:29:22.805051+0000 | MainThread INFO | src.generator.sanitizer:sanitize:156 | Sanitization of fuzz driver 89 succeeded
2026-08-12T01:29:22.870300+0000 | MainThread WARNING | src.generator.driver:check_actual_targets_ast:436 | Function in fuzz driver does not exist in API collection: make_cstring_from_bytes at /promefuzz/database/sqlite3/latest/out/tmp/postprocessing/postprocessing_89.c:17:14
2026-08-12T01:29:22.870788+0000 | MainThread WARNING | src.generator.driver:check_actual_targets_ast:436 | Function in fuzz driver does not exist in API collection: touch_string at /promefuzz/database/sqlite3/latest/out/tmp/postprocessing/postprocessing_89.c:38:13
2026-08-12T01:29:22.871211+0000 | MainThread WARNING | src.generator.driver:check_actual_targets_ast:436 | Function in fuzz driver does not exist in API collection: touch_string at /promefuzz/database/sqlite3/latest/out/tmp/postprocessing/postprocessing_89.c:38:13
2026-08-12T01:29:22.871554+0000 | MainThread WARNING | src.generator.driver:check_actual_targets_ast:436 | Function in fuzz driver does not exist in API collection: touch_string at /promefuzz/database/sqlite3/latest/out/tmp/postprocessing/postprocessing_89.c:38:13
2026-08-12T01:29:22.871885+0000 | MainThread WARNING | src.generator.driver:check_actual_targets_ast:436 | Function in fuzz driver does not exist in API collection: touch_string at /promefuzz/database/sqlite3/latest/out/tmp/postprocessing/postprocessing_89.c:38:13
2026-08-12T01:29:22.872195+0000 | MainThread WARNING | src.generator.driver:check_actual_targets_ast:436 | Function in fuzz driver does not exist in API collection: take_string_chunk at /promefuzz/database/sqlite3/latest/out/tmp/postprocessing/postprocessing_89.c:25:14
2026-08-12T01:29:22.872493+0000 | MainThread WARNING | src.generator.driver:check_actual_targets_ast:436 | Function in fuzz driver does not exist in API collection: touch_string at /promefuzz/database/sqlite3/latest/out/tmp/postprocessing/postprocessing_89.c:38:13
2026-08-12T01:29:22.872863+0000 | MainThread WARNING | src.generator.driver:check_actual_targets_ast:436 | Function in fuzz driver does not exist in API collection: take_u32 at /promefuzz/database/sqlite3/latest/out/tmp/postprocessing/postprocessing_89.c:8:15
2026-08-12T01:29:22.873212+0000 | MainThread WARNING | src.generator.driver:check_actual_targets_ast:436 | Function in fuzz driver does not exist in API collection: make_cstring_from_bytes at /promefuzz/database/sqlite3/latest/out/tmp/postprocessing/postprocessing_89.c:17:14
2026-08-12T01:29:22.873517+0000 | MainThread WARNING | src.generator.driver:check_actual_targets_ast:436 | Function in fuzz driver does not exist in API collection: take_string_chunk at /promefuzz/database/sqlite3/latest/out/tmp/postprocessing/postprocessing_89.c:25:14
2026-08-12T01:29:22.873812+0000 | MainThread WARNING | src.generator.driver:check_actual_targets_ast:436 | Function in fuzz driver does not exist in API collection: take_string_chunk at /promefuzz/database/sqlite3/latest/out/tmp/postprocessing/postprocessing_89.c:25:14
2026-08-12T01:29:22.874095+0000 | MainThread WARNING | src.generator.driver:check_actual_targets_ast:436 | Function in fuzz driver does not exist in API collection: take_string_chunk at /promefuzz/database/sqlite3/latest/out/tmp/postprocessing/postprocessing_89.c:25:14
2026-08-12T01:29:22.874376+0000 | MainThread WARNING | src.generator.driver:check_actual_targets_ast:436 | Function in fuzz driver does not exist in API collection: take_u32 at /promefuzz/database/sqlite3/latest/out/tmp/postprocessing/postprocessing_89.c:8:15
2026-08-12T01:29:22.874652+0000 | MainThread WARNING | src.generator.driver:check_actual_targets_ast:436 | Function in fuzz driver does not exist in API collection: take_string_chunk at /promefuzz/database/sqlite3/latest/out/tmp/postprocessing/postprocessing_89.c:25:14
2026-08-12T01:29:22.875033+0000 | MainThread INFO | src.generator.worker:san_success:187 | Fuzz driver 89 tests the following functions: 
